city,country,lat,lon,month,temperature,humidity,pressure,dew_point,absolute_humidity,water_output_liters_per_day
Anchorage,US,61.2181,-149.9003,12,-3.58,80.18,1002.95,-6.49,3.027,14.5298
Cairo,EG,30.0444,31.2357,8,31.22,37.66,1006.65,15.05,12.2092,54.5438
London,GB,51.5074,-0.1278,1,4.39,76.23,1015.69,0.58,4.9765,24.8425
Moscow,RU,55.7558,37.6173,6,20.88,60.1,1009.21,12.85,10.9322,52.4745
Dhaka,BD,23.7104,90.4074,5,30.31,87.96,1002.27,28.08,27.1493,135.5291
Johannesburg,ZA,-26.2041,28.0473,1,22.65,68.68,826.9,16.59,13.8379,69.0788
Jakarta,ID,-6.2088,106.8456,1,25.89,76.09,1006.04,21.35,18.4188,91.9467
Istanbul,TR,41.0082,28.9784,1,7.52,70.06,1012.46,2.42,5.6155,28.0323
Addis Ababa,ET,9.032,38.7492,11,23.15,53.37,772.27,13.14,11.0618,50.9729
Lahore,PK,31.5497,74.3436,3,23.26,51.71,975.95,12.76,10.786,55.9145
Paris,FR,48.8566,2.3522,1,3.25,80.25,1018.11,0.18,4.8536,24.2293
London,GB,51.5074,-0.1278,2,6.17,84.46,1016.98,3.75,6.1992,31.8177
São Paulo,BR,-23.5505,-46.6333,4,24.08,68.77,925.81,17.98,15.0353,77.1694
Tokyo,JP,35.6762,139.6503,11,8.83,56.73,1015.3,0.72,4.9468,22.795
Jakarta,ID,-6.2088,106.8456,10,30.56,76.6,1009.77,25.97,23.9701,107.0853
Chennai,IN,13.0827,80.2707,9,31.01,68.26,1007.35,24.45,21.8752,96.6009
Addis Ababa,ET,9.032,38.7492,9,13.09,77.47,775.55,9.24,8.8318,39.0011
Casablanca,MA,33.5731,-7.5898,3,10.82,80.55,1017.4,7.61,7.971,41.3215
Los Angeles,US,34.0522,-118.2437,9,19.1,64.72,1011.61,12.3,10.6084,46.8469
Rome,IT,41.9028,12.4964,2,10.05,62.25,1016.43,3.16,5.8656,30.1057
Sydney,AU,-33.8688,151.2093,5,17.73,85.44,1019.24,15.25,12.9104,64.4486
Lagos,NG,6.5244,3.3792,3,29.71,90.88,1009.88,28.06,27.1576,140.7848
Leh,IN,34.1526,77.577,6,16.82,29.19,647.96,-1.23,4.1763,20.0464
Jakarta,ID,-6.2088,106.8456,9,28.0,67.61,1015.79,21.44,18.3998,81.2537
Buenos Aires,AR,-34.6037,-58.3816,6,11.39,77.7,1018.84,7.64,7.9693,38.2528
Lagos,NG,6.5244,3.3792,7,26.75,82.31,1006.36,23.47,20.8966,96.2915
London,GB,51.5074,-0.1278,10,10.87,82.04,1012.3,7.92,8.1399,36.3648
Leh,IN,34.1526,77.577,4,8.57,41.4,647.52,-3.8,3.5497,18.219
Dubai,AE,25.2048,55.2708,11,22.14,66.27,1015.12,15.55,12.9656,59.7453
Singapore,SG,1.3521,103.8198,2,25.76,82.58,1016.0,22.56,19.8422,101.8414
Bangkok,TH,13.7563,100.5018,7,33.15,67.01,1006.72,26.18,24.0785,110.9536
Kathmandu,NP,27.7172,85.324,4,20.06,55.0,852.16,10.73,9.5358,48.9431
Kuala Lumpur,MY,3.139,101.6869,10,22.65,92.27,1006.32,21.32,18.5839,83.0226
London,GB,51.5074,-0.1278,9,13.43,67.92,1013.4,7.62,7.9065,34.915
Lahore,PK,31.5497,74.3436,10,24.06,54.75,978.65,14.38,11.957,53.4174
Dubai,AE,25.2048,55.2708,10,28.37,57.49,1007.17,19.15,15.9653,71.3242
Hyderabad,IN,17.385,78.4867,10,24.76,51.96,953.62,14.22,11.8046,52.7365
Anchorage,US,61.2181,-149.9003,3,0.62,69.51,1008.86,-4.31,3.5179,18.2369
Hong Kong,HK,22.3193,114.1694,2,17.65,85.51,1013.48,15.19,12.859,65.9997
Shanghai,CN,31.2304,121.4737,5,20.33,74.12,1010.76,15.56,13.0543,65.1669
Anchorage,US,61.2181,-149.9003,11,-3.31,81.53,1013.77,-6.01,3.1384,14.4616
Sydney,AU,-33.8688,151.2093,6,14.76,73.82,1014.47,10.14,9.3269,44.769
Lagos,NG,6.5244,3.3792,9,28.03,72.95,1012.86,22.71,19.8854,87.8141
Lahore,PK,31.5497,74.3436,7,34.06,64.02,968.94,26.27,24.1382,111.2287
Karachi,PK,24.8607,67.0011,10,27.82,63.32,1007.5,20.19,17.0562,76.1975
Lahore,PK,31.5497,74.3436,12,12.83,82.14,992.29,9.86,9.2135,44.2249
Beijing,CN,39.9042,116.4074,11,4.35,66.41,1021.51,-1.35,4.3242,19.9257
Lagos,NG,6.5244,3.3792,12,27.93,69.87,1009.17,21.9,18.9346,90.8863
Dubai,AE,25.2048,55.2708,10,30.81,57.97,1005.87,21.56,18.3842,82.1304
Leh,IN,34.1526,77.577,11,-0.09,41.76,649.75,-11.52,2.0134,9.2777
Singapore,SG,1.3521,103.8198,5,31.81,77.46,1006.87,27.37,25.9203,129.3943
Bangalore,IN,12.9716,77.5946,9,23.1,73.65,912.01,18.13,15.2254,67.2356
Jakarta,ID,-6.2088,106.8456,7,27.68,75.8,1015.64,23.02,20.2722,93.4143
Kathmandu,NP,27.7172,85.324,3,15.15,56.75,857.34,6.63,7.3428,38.0652
São Paulo,BR,-23.5505,-46.6333,10,22.4,73.48,928.58,17.42,14.5959,65.2066
Shanghai,CN,31.2304,121.4737,1,6.22,71.63,1018.18,1.47,5.2733,26.3242
Nairobi,KE,-1.2921,36.8219,12,16.15,66.61,837.15,9.92,9.1523,43.9309
Mexico City,MX,19.4326,-99.1332,12,10.68,55.88,782.66,2.23,5.478,26.2945
Anchorage,US,61.2181,-149.9003,9,8.77,68.17,1007.96,3.23,5.9201,26.1433
Lahore,PK,31.5497,74.3436,9,31.13,66.54,975.0,24.14,21.4646,94.7877
New York,US,40.7128,-74.006,8,29.7,67.11,1015.74,22.93,20.0449,89.5496
Chennai,IN,13.0827,80.2707,9,32.37,83.58,1005.78,29.22,28.8134,127.2401
Tokyo,JP,35.6762,139.6503,7,33.46,87.36,1011.49,31.06,31.9142,147.0605
Paris,FR,48.8566,2.3522,12,6.75,77.54,1014.83,3.1,5.9112,28.3739
Bangkok,TH,13.7563,100.5018,4,35.98,78.75,1009.88,31.69,32.8266,168.4842
Jakarta,ID,-6.2088,106.8456,11,28.68,87.58,1012.72,26.41,24.7435,114.0179
São Paulo,BR,-23.5505,-46.6333,12,21.77,69.51,924.57,15.94,13.3094,63.8853
Riyadh,SA,24.6877,46.7219,3,22.42,26.32,935.95,2.13,5.2312,27.1186
Beijing,CN,39.9042,116.4074,4,13.89,38.61,1012.94,0.02,4.623,23.7279
Beijing,CN,39.9042,116.4074,4,14.33,41.84,1012.1,1.53,5.1461,26.4125
Karachi,PK,24.8607,67.0011,2,21.58,72.92,1018.07,16.51,13.8168,70.9154
Chennai,IN,13.0827,80.2707,9,31.54,68.94,1009.86,25.13,22.7432,100.434
Rome,IT,41.9028,12.4964,11,12.2,78.78,1015.65,8.62,8.4955,39.1473
Hong Kong,HK,22.3193,114.1694,5,27.44,86.85,1007.47,25.05,22.9122,114.3775
Berlin,DE,52.52,13.405,12,1.14,79.49,1013.94,-2.01,4.1682,20.0072
Sydney,AU,-33.8688,151.2093,1,22.17,56.95,1010.58,13.23,11.1604,55.7126
Hyderabad,IN,17.385,78.4867,6,31.08,64.42,938.19,23.56,20.7302,99.5047
Moscow,RU,55.7558,37.6173,7,26.9,62.69,1006.54,19.17,16.0538,73.9758
Mexico City,MX,19.4326,-99.1332,2,14.56,50.09,783.85,4.28,6.2495,32.076
Mexico City,MX,19.4326,-99.1332,6,18.76,71.63,773.81,13.52,11.5029,55.2141
Sydney,AU,-33.8688,151.2093,4,17.89,74.23,1016.28,13.24,11.3262,58.1324
Amman,JO,31.9454,35.9284,10,24.98,48.58,915.9,13.38,11.1752,49.9246
Rio de Janeiro,BR,-22.9068,-43.1729,6,22.97,71.06,1015.5,17.43,14.5781,69.9748
Rome,IT,41.9028,12.4964,9,21.87,54.42,1011.21,12.25,10.4828,46.292
Singapore,SG,1.3521,103.8198,6,26.98,76.39,1009.02,22.46,19.6471,94.3059
Leh,IN,34.1526,77.577,3,0.86,44.45,646.91,-9.87,2.2875,11.8582
Tokyo,JP,35.6762,139.6503,6,27.0,79.23,1017.8,23.09,20.4061,97.9493
Istanbul,TR,41.0082,28.9784,11,10.94,78.77,1014.27,7.4,7.8529,36.186
Bangkok,TH,13.7563,100.5018,5,32.1,76.47,1008.17,27.43,25.9879,129.7317
Bangalore,IN,12.9716,77.5946,7,20.77,77.64,908.67,16.71,14.0293,64.6471
Kuala Lumpur,MY,3.139,101.6869,2,29.5,77.96,1013.33,25.24,23.0307,118.2064
Melbourne,AU,-37.8136,144.9631,6,13.12,68.89,1016.28,7.54,7.8679,37.7661
Rome,IT,41.9028,12.4964,8,31.55,44.92,1013.04,18.13,14.8265,66.2364
Riyadh,SA,24.6877,46.7219,6,38.27,6.08,923.22,-5.45,2.8508,13.684
Bangkok,TH,13.7563,100.5018,10,26.65,77.96,1008.12,22.48,19.6906,87.9665
Lahore,PK,31.5497,74.3436,4,24.44,41.81,981.41,10.62,9.3295,47.884
Jakarta,ID,-6.2088,106.8456,2,26.14,91.11,1007.08,24.57,22.3687,114.8083
Amman,JO,31.9454,35.9284,1,7.23,66.39,924.04,1.38,5.22,26.0583
Rome,IT,41.9028,12.4964,4,12.45,67.81,1014.11,6.67,7.4306,38.1378
Mexico City,MX,19.4326,-99.1332,9,14.31,76.66,777.61,10.26,9.4205,41.6007
Dhaka,BD,23.7104,90.4074,6,34.46,84.93,1001.55,31.54,32.6966,156.9438
Los Angeles,US,34.0522,-118.2437,10,27.07,67.88,1014.31,20.62,17.5497,78.4025
Kolkata,IN,22.5726,88.3639,9,26.78,78.49,1006.8,22.72,19.9695,88.1854
Dubai,AE,25.2048,55.2708,8,40.31,63.18,1004.05,31.92,32.8384,146.7036
Chennai,IN,13.0827,80.2707,6,33.84,61.75,1004.87,25.45,23.0129,110.462
Johannesburg,ZA,-26.2041,28.0473,8,10.04,34.23,833.21,-5.01,3.2242,14.4041
Hong Kong,HK,22.3193,114.1694,7,27.77,82.92,1007.09,24.6,22.2856,102.6922
London,GB,51.5074,-0.1278,5,13.97,65.74,1016.14,7.66,7.9109,39.491
Dhaka,BD,23.7104,90.4074,6,24.73,86.77,999.45,22.37,19.6793,94.4605
Hyderabad,IN,17.385,78.4867,5,33.15,33.12,937.81,14.74,11.8998,59.4039
Nairobi,KE,-1.2921,36.8219,1,22.45,70.87,835.89,16.9,14.1151,70.4628
Chennai,IN,13.0827,80.2707,12,23.74,86.7,1016.57,21.39,18.5918,89.2408
Paris,FR,48.8566,2.3522,10,9.75,72.38,1015.79,5.03,6.6939,29.9047
Chennai,IN,13.0827,80.2707,10,31.08,79.79,1009.98,27.17,25.6751,114.7023
Amman,JO,31.9454,35.9284,5,25.74,37.66,916.62,10.2,9.0364,45.1095
Sydney,AU,-33.8688,151.2093,12,17.98,66.06,1011.23,11.54,10.1278,48.6136
Amman,JO,31.9454,35.9284,3,11.21,49.52,920.96,1.04,5.0211,26.0296
Miami,US,25.7617,-80.1918,8,23.01,78.69,1009.85,19.1,16.1821,72.2925
New York,US,40.7128,-74.006,4,12.69,57.68,1013.63,4.56,6.4125,32.9127
Miami,US,25.7617,-80.1918,4,27.31,69.43,1013.13,21.21,18.186,93.3408
Chennai,IN,13.0827,80.2707,4,32.04,68.95,1008.13,25.61,23.3551,119.8712
Cairo,EG,30.0444,31.2357,7,34.0,24.69,1002.91,10.97,9.2774,42.7501
Dubai,AE,25.2048,55.2708,4,28.37,57.44,1010.04,19.14,15.9547,81.8884
Berlin,DE,52.52,13.405,11,4.42,96.77,1014.0,3.95,6.3288,29.1632
Bangkok,TH,13.7563,100.5018,11,24.18,70.22,1012.88,18.41,15.4401,71.1482
Kolkata,IN,22.5726,88.3639,4,29.61,58.22,1001.87,20.52,17.3036,88.8117
Houston,US,29.7604,-95.3698,12,8.84,83.45,1019.47,6.19,7.2788,34.9384
Cairo,EG,30.0444,31.2357,9,29.94,36.78,1010.27,13.56,11.1291,49.1459
Johannesburg,ZA,-26.2041,28.0473,11,18.76,57.85,819.17,10.28,9.2914,42.8149
Istanbul,TR,41.0082,28.9784,9,21.32,60.08,1015.83,13.25,11.211,49.5078
Kathmandu,NP,27.7172,85.324,10,22.48,65.98,855.21,15.8,13.1668,58.8219
Houston,US,29.7604,-95.3698,1,15.19,76.42,1016.73,11.07,9.9079,49.4602
Istanbul,TR,41.0082,28.9784,9,18.71,72.5,1014.09,13.66,11.6128,51.2823
Tokyo,JP,35.6762,139.6503,7,28.8,75.74,1009.97,24.08,21.5368,99.2415
Sydney,AU,-33.8688,151.2093,6,11.83,77.75,1013.17,8.07,8.1948,39.3349
Bangkok,TH,13.7563,100.5018,6,30.81,86.1,1005.5,28.21,27.3104,131.0899
Los Angeles,US,34.0522,-118.2437,10,17.53,62.48,1010.03,10.28,9.3268,41.6671
Tokyo,JP,35.6762,139.6503,2,4.51,53.26,1019.88,-4.17,3.5041,17.9852
Cairo,EG,30.0444,31.2357,2,18.41,59.45,1013.11,10.37,9.3561,48.0208
Kolkata,IN,22.5726,88.3639,4,27.2,48.61,1005.13,15.42,12.6572,64.964
Leh,IN,34.1526,77.577,2,-4.32,54.92,652.8,-12.01,1.9665,10.0931
London,GB,51.5074,-0.1278,5,18.51,68.64,1014.03,12.63,10.8639,54.2324
Johannesburg,ZA,-26.2041,28.0473,12,24.43,60.05,822.4,16.16,13.3852,64.2487
Berlin,DE,52.52,13.405,11,7.03,88.11,1021.85,5.19,6.8386,31.5124
Kathmandu,NP,27.7172,85.324,3,11.85,64.89,856.65,5.46,6.8497,35.5087
Bangalore,IN,12.9716,77.5946,12,18.62,57.69,910.6,10.11,9.1918,44.1204
Rome,IT,41.9028,12.4964,5,21.54,65.18,1013.61,14.72,12.321,61.5067
Singapore,SG,1.3521,103.8198,6,31.45,87.38,1008.58,29.09,28.6764,137.6468
São Paulo,BR,-23.5505,-46.6333,4,20.31,85.91,924.1,17.87,15.1159,77.5831
Nairobi,KE,-1.2921,36.8219,2,15.58,64.79,836.15,8.97,8.6015,44.1477
Shanghai,CN,31.2304,121.4737,7,26.05,83.95,1009.32,23.12,20.5059,94.4913
Buenos Aires,AR,-34.6037,-58.3816,10,18.51,66.88,1014.4,12.23,10.5824,47.2763
Buenos Aires,AR,-34.6037,-58.3816,11,20.2,65.51,1011.43,13.52,11.4505,52.7638
Singapore,SG,1.3521,103.8198,9,25.56,80.0,1010.32,21.85,19.0135,83.9636
Beijing,CN,39.9042,116.4074,9,24.09,72.14,1009.88,18.75,15.7738,69.6571
Nairobi,KE,-1.2921,36.8219,1,19.84,62.4,834.48,12.44,10.6845,53.3368
Buenos Aires,AR,-34.6037,-58.3816,8,11.24,70.98,1014.35,6.17,7.2084,32.2033
Karachi,PK,24.8607,67.0011,5,29.78,58.66,1007.11,20.8,17.5943,87.8305
Cairo,EG,30.0444,31.2357,2,15.1,56.21,1015.11,6.44,7.249,37.2059
Casablanca,MA,33.5731,-7.5898,8,22.25,61.34,1010.01,14.44,12.0735,53.9377
Shanghai,CN,31.2304,121.4737,5,19.0,65.6,1012.89,12.41,10.6867,53.3479
Miami,US,25.7617,-80.1918,9,29.3,85.44,1013.57,26.59,24.9631,110.2369
Addis Ababa,ET,9.032,38.7492,5,16.82,77.11,768.8,12.79,11.037,55.0966
Buenos Aires,AR,-34.6037,-58.3816,11,22.76,67.6,1012.64,16.45,13.7082,63.1673
São Paulo,BR,-23.5505,-46.6333,5,18.29,67.31,927.91,12.13,10.517,52.5007
Hong Kong,HK,22.3193,114.1694,1,16.46,83.11,1011.23,13.58,11.6395,58.1042
Johannesburg,ZA,-26.2041,28.0473,3,23.43,48.02,827.89,11.79,10.1167,52.4449
Bangalore,IN,12.9716,77.5946,11,16.07,70.23,911.94,10.64,9.6049,44.2595
Moscow,RU,55.7558,37.6173,9,11.05,70.2,1010.98,5.83,7.0466,31.1176
Johannesburg,ZA,-26.2041,28.0473,1,21.19,49.9,824.01,10.31,9.2392,46.122
Houston,US,29.7604,-95.3698,1,11.67,77.16,1013.75,7.8,8.0508,40.1896
Kuala Lumpur,MY,3.139,101.6869,10,30.08,98.26,1007.03,29.78,29.9578,133.8348
Mumbai,IN,19.076,72.8777,2,24.47,61.37,1015.82,16.54,13.7114,70.3745
Delhi,IN,28.6139,77.209,5,38.51,26.29,1004.56,15.73,12.4795,62.2975
Kolkata,IN,22.5726,88.3639,8,30.73,95.7,999.7,29.96,30.2214,135.0125
Paris,FR,48.8566,2.3522,11,8.54,80.65,1015.2,5.41,6.9037,31.8122
Shanghai,CN,31.2304,121.4737,3,5.76,72.71,1012.39,1.24,5.1933,26.9222
Rome,IT,41.9028,12.4964,12,7.41,76.85,1017.97,3.62,6.1164,29.3587
Chennai,IN,13.0827,80.2707,10,24.65,80.17,1013.23,21.0,18.1022,80.8708
Kolkata,IN,22.5726,88.3639,6,33.24,87.36,1000.27,30.85,31.5463,151.4222
Houston,US,29.7604,-95.3698,9,31.15,62.73,1014.46,23.18,20.2587,89.4625
Istanbul,TR,41.0082,28.9784,10,18.59,65.76,1009.96,12.06,10.4601,46.7301
Lahore,PK,31.5497,74.3436,11,16.4,70.86,982.81,11.09,9.8837,45.5439
Shanghai,CN,31.2304,121.4737,8,33.22,74.06,1009.9,27.96,26.7153,119.3494
Casablanca,MA,33.5731,-7.5898,9,24.22,60.37,1010.97,16.05,13.2987,58.7272
Paris,FR,48.8566,2.3522,1,3.56,95.23,1008.69,2.87,5.8828,29.3668
Dhaka,BD,23.7104,90.4074,10,24.12,70.52,1008.41,18.41,15.4477,69.0116
Houston,US,29.7604,-95.3698,12,13.46,75.33,1017.27,9.18,8.7853,42.1694
Leh,IN,34.1526,77.577,10,9.46,42.5,648.34,-2.65,3.8575,17.2331
Riyadh,SA,24.6877,46.7219,7,42.78,11.96,917.94,7.24,7.0295,32.392
New York,US,40.7128,-74.006,2,-1.93,66.41,1017.71,-7.35,2.8165,14.456
Lagos,NG,6.5244,3.3792,7,31.01,82.32,1007.63,27.63,26.3902,121.6062
Jakarta,ID,-6.2088,106.8456,6,29.97,84.2,1008.35,27.0,25.5088,122.4423
Paris,FR,48.8566,2.3522,8,19.85,79.31,1016.3,16.16,13.5866,60.6973
Nairobi,KE,-1.2921,36.8219,12,17.93,68.1,834.21,11.96,10.4134,49.9846
Cairo,EG,30.0444,31.2357,6,28.73,31.59,1011.6,10.19,8.9499,42.9596
Shanghai,CN,31.2304,121.4737,1,7.16,75.42,1015.42,3.11,5.9038,29.4719
Paris,FR,48.8566,2.3522,11,2.06,98.86,1016.28,1.9,5.5184,25.4286
Jakarta,ID,-6.2088,106.8456,12,27.82,78.61,1005.29,23.75,21.1817,101.6719
Cairo,EG,30.0444,31.2357,10,28.94,49.96,1012.59,17.44,14.3133,63.944
Delhi,IN,28.6139,77.209,6,34.7,41.03,999.34,19.5,15.9974,76.7873
Tokyo,JP,35.6762,139.6503,11,13.99,63.44,1018.8,7.16,7.6431,35.2195
New York,US,40.7128,-74.006,8,23.31,75.01,1015.49,18.62,15.6923,70.1045
Jakarta,ID,-6.2088,106.8456,6,26.47,77.64,1015.55,22.24,19.4109,93.1721
Lagos,NG,6.5244,3.3792,11,25.13,85.24,1010.68,22.47,19.7723,91.1107
Bangkok,TH,13.7563,100.5018,1,29.21,78.98,1013.55,25.18,22.9682,114.6573
Addis Ababa,ET,9.032,38.7492,6,18.26,92.53,767.54,17.02,14.4243,69.2369
Rio de Janeiro,BR,-22.9068,-43.1729,2,26.33,77.2,1013.31,22.01,19.1517,98.297
Hong Kong,HK,22.3193,114.1694,1,16.43,79.12,1013.34,12.8,11.0616,55.2196
New York,US,40.7128,-74.006,6,24.2,63.68,1015.16,16.87,14.0141,67.2675
Kathmandu,NP,27.7172,85.324,6,24.19,78.26,852.69,20.16,17.2154,82.6341
Los Angeles,US,34.0522,-118.2437,7,23.91,53.42,1011.04,13.86,11.5636,53.2853
Kolkata,IN,22.5726,88.3639,1,18.3,75.69,1019.21,13.93,11.8321,59.0658
Dubai,AE,25.2048,55.2708,3,23.87,57.51,1015.54,14.97,12.4245,64.4087
Anchorage,US,61.2181,-149.9003,8,17.98,67.22,1007.61,11.81,10.3099,46.0591
Amman,JO,31.9454,35.9284,11,14.23,60.47,918.88,6.68,7.3923,34.0637
Karachi,PK,24.8607,67.0011,2,23.98,74.56,1016.46,19.18,16.2091,83.1938
Riyadh,SA,24.6877,46.7219,7,41.8,7.03,921.51,-0.99,3.937,18.1417
Los Angeles,US,34.0522,-118.2437,1,17.06,68.47,1012.98,11.21,9.9418,49.6297
Paris,FR,48.8566,2.3522,9,16.85,66.63,1007.9,10.6,9.5524,42.1833
Paris,FR,48.8566,2.3522,8,20.68,76.37,1016.23,16.37,13.7284,61.3309
Mumbai,IN,19.076,72.8777,7,27.45,87.82,997.66,25.24,23.1822,106.8234
Kathmandu,NP,27.7172,85.324,11,14.59,55.9,858.75,5.89,6.9891,32.2059
Karachi,PK,24.8607,67.0011,8,28.52,77.69,1001.18,24.23,21.7487,97.161
Dubai,AE,25.2048,55.2708,9,35.03,62.82,1002.39,26.86,24.9154,110.0265
Houston,US,29.7604,-95.3698,11,17.73,75.11,1019.99,13.26,11.3491,52.2965
Mexico City,MX,19.4326,-99.1332,4,18.76,42.74,771.05,5.82,6.8631,35.2255
Anchorage,US,61.2181,-149.9003,7,18.52,70.2,1010.34,12.98,11.1136,51.2115
Beijing,CN,39.9042,116.4074,2,-2.2,38.1,1010.13,-14.55,1.5854,8.137
Amman,JO,31.9454,35.9284,4,20.0,47.76,919.48,8.58,8.2531,42.3596
Nairobi,KE,-1.2921,36.8219,4,16.82,81.57,834.52,13.65,11.6725,59.9095
Shanghai,CN,31.2304,121.4737,12,7.63,60.64,1014.4,0.51,4.8944,23.4932
Bangalore,IN,12.9716,77.5946,8,20.27,81.28,909.96,16.95,14.2654,63.7301
Shanghai,CN,31.2304,121.4737,3,8.34,68.22,1016.11,2.83,5.7653,29.8875
Beijing,CN,39.9042,116.4074,2,4.71,44.65,1016.86,-6.31,2.9765,15.277
Istanbul,TR,41.0082,28.9784,9,20.46,72.28,1011.03,15.3,12.8296,56.6555
Tokyo,JP,35.6762,139.6503,5,20.2,65.3,1013.81,13.47,11.4144,56.9808
Hyderabad,IN,17.385,78.4867,2,21.96,48.22,953.72,10.51,9.3377,47.9261
Istanbul,TR,41.0082,28.9784,4,15.5,76.29,1018.62,11.34,10.0786,51.729
Bangkok,TH,13.7563,100.5018,7,29.31,75.85,1000.09,24.59,22.1728,102.1722
Mumbai,IN,19.076,72.8777,6,27.92,100.0,1002.24,27.92,27.0972,130.0666
Buenos Aires,AR,-34.6037,-58.3816,11,21.12,70.73,1008.53,15.59,13.047,60.1208
Amman,JO,31.9454,35.9284,12,8.6,69.81,917.47,3.4,5.9953,28.7772
São Paulo,BR,-23.5505,-46.6333,7,13.07,71.34,931.49,8.0,8.1219,37.4255
Kolkata,IN,22.5726,88.3639,6,28.59,80.08,999.52,24.81,22.5149,108.0717
Berlin,DE,52.52,13.405,10,9.55,79.66,1013.9,6.21,7.2742,32.4972
Rio de Janeiro,BR,-22.9068,-43.1729,1,27.38,80.45,1009.57,23.71,21.1533,105.5974
Moscow,RU,55.7558,37.6173,2,2.46,83.82,1012.9,0.0,4.8073,24.6738
New York,US,40.7128,-74.006,3,6.05,58.17,1011.75,-1.54,4.237,21.9645
Jakarta,ID,-6.2088,106.8456,7,29.76,71.07,1014.48,23.94,21.2918,98.1127
Rome,IT,41.9028,12.4964,10,19.72,64.84,1015.24,12.91,11.019,49.2269
Chicago,US,41.8781,-87.6298,6,21.72,72.3,1007.23,16.51,13.807,66.2735
Chennai,IN,13.0827,80.2707,3,31.99,67.12,1010.48,25.1,22.6725,117.5342
Casablanca,MA,33.5731,-7.5898,9,26.51,53.82,1009.29,16.38,13.4843,59.5466
Istanbul,TR,41.0082,28.9784,7,25.52,54.61,1008.45,15.69,12.9496,59.6719
Jakarta,ID,-6.2088,106.8456,11,32.23,76.5,1006.97,27.56,26.1801,120.6377
Lahore,PK,31.5497,74.3436,4,28.5,48.08,977.44,16.43,13.4453,69.0088
Chicago,US,41.8781,-87.6298,4,10.87,59.07,1012.18,3.19,5.8601,30.0773
Berlin,DE,52.52,13.405,3,10.63,69.94,1011.27,5.37,6.8369,35.4422
Lagos,NG,6.5244,3.3792,8,25.24,76.86,1011.15,20.88,17.9389,80.1411
Chicago,US,41.8781,-87.6298,7,26.27,63.1,1009.9,18.68,15.6023,71.8952
Kolkata,IN,22.5726,88.3639,5,38.69,69.67,1001.91,32.13,33.3765,166.6153
Moscow,RU,55.7558,37.6173,9,12.6,76.85,1014.22,8.65,8.4991,37.5318
Jaipur,IN,26.9124,75.7873,2,18.85,64.35,963.79,11.97,10.3914,53.3344
Kuala Lumpur,MY,3.139,101.6869,3,28.24,86.45,1007.75,25.75,23.8359,123.5655
Addis Ababa,ET,9.032,38.7492,3,16.83,54.47,765.92,7.59,7.7975,40.4224
Chicago,US,41.8781,-87.6298,8,20.99,71.77,1014.93,15.69,13.1355,58.682
Singapore,SG,1.3521,103.8198,8,27.51,90.99,1006.89,25.91,24.1043,107.6846
Berlin,DE,52.52,13.405,7,19.98,52.58,1007.92,9.98,9.0718,41.8028
Dubai,AE,25.2048,55.2708,12,19.89,73.1,1019.53,14.93,12.5515,60.2471
Paris,FR,48.8566,2.3522,10,14.3,90.45,1012.37,12.75,11.1047,49.6096
Bangalore,IN,12.9716,77.5946,4,25.11,63.19,908.85,17.61,14.6404,75.1427
Cairo,EG,30.0444,31.2357,7,30.09,45.26,1005.72,16.93,13.8089,63.6313
Casablanca,MA,33.5731,-7.5898,4,16.08,66.88,1016.18,9.92,9.1518,46.9719
New York,US,40.7128,-74.006,12,5.31,53.89,1018.2,-3.27,3.7374,17.9395
Nairobi,KE,-1.2921,36.8219,10,14.99,74.72,840.58,10.54,9.5738,42.7703
Riyadh,SA,24.6877,46.7219,2,17.4,45.31,936.8,5.44,6.711,34.4443
Lahore,PK,31.5497,74.3436,5,31.14,22.54,972.37,7.24,7.2773,36.3284
Paris,FR,48.8566,2.3522,4,12.12,64.67,1007.87,5.67,6.9425,35.6329
Jaipur,IN,26.9124,75.7873,3,25.18,34.24,961.0,8.3,7.9641,41.2858
Sydney,AU,-33.8688,151.2093,2,24.0,72.64,1008.85,18.78,15.8078,81.1346
Casablanca,MA,33.5731,-7.5898,1,13.35,63.75,1017.19,6.63,7.3865,36.8733
Shanghai,CN,31.2304,121.4737,6,27.68,82.45,1009.59,24.41,22.0394,105.7892
Moscow,RU,55.7558,37.6173,9,15.1,73.55,1015.04,10.41,9.4862,41.8912
Beijing,CN,39.9042,116.4074,1,0.79,54.49,1017.78,-7.34,2.7897,13.9262
Kuala Lumpur,MY,3.139,101.6869,3,23.45,87.77,1004.27,21.3,18.5115,95.9635
Shanghai,CN,31.2304,121.4737,4,14.16,62.72,1008.32,7.15,7.6354,39.189
Moscow,RU,55.7558,37.6173,12,-0.08,87.21,1012.03,-1.95,4.2068,20.1925
Melbourne,AU,-37.8136,144.9631,5,13.5,72.71,1016.4,8.7,8.5033,42.4485
Hong Kong,HK,22.3193,114.1694,11,23.91,72.78,1014.23,18.71,15.7524,72.587
Kathmandu,NP,27.7172,85.324,11,12.47,64.2,858.66,5.89,7.0407,32.4434
Hyderabad,IN,17.385,78.4867,5,30.2,30.38,939.85,10.88,9.3231,46.5412
Miami,US,25.7617,-80.1918,7,34.24,83.04,1011.03,30.93,31.6084,145.6513
Mumbai,IN,19.076,72.8777,5,34.67,74.47,1008.01,29.44,28.9846,144.6912
